Filed week ended,State,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case_Fatality_Ratio,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
2020-05-02,Massachusetts,34299,2007,0,32292,491.62916033598026,5.851482550511677,55884,2020-04-25,569956,3568892,15.97
2020-05-02,Michigan,23657,2224,0,21433,235.51020408163265,9.401022953037156,67399,2020-04-25,996374,4305711,23.14
2020-05-02,Minnesota,4110,227,0,3883,72.09678862309167,5.523114355231144,41492,2020-04-25,420212,2864234,14.67
2020-05-02,Mississippi,3981,152,0,3829,133.1767728467915,3.8181361466968102,25745,2020-04-25,162078,1109819,14.6
2020-05-02,Missouri,4436,202,0,4234,71.90477965788497,4.553651938683498,52527,2020-04-25,246663,2794254,8.83
2020-05-02,Montana,211,11,0,200,19.415510324266627,5.213270142180095,4596,2020-04-25,63134,455906,13.85
2020-05-02,Nebraska,3409,34,0,3375,174.5904116113635,0.9973599295981226,6418,2020-04-25,68882,965476,7.13
2020-05-02,Nevada,3032,137,0,2895,96.57096628297332,4.518469656992084,28550,2020-04-25,303573,1379654,22.0
2020-05-02,New Hampshire,1492,52,0,1440,108.80583409298086,3.485254691689008,12475,2020-04-25,115580,649845,17.79
2020-05-02,New Jersey,65750,4436,0,61314,735.7408938776287,6.7467680608365015,88326,2020-04-25,642651,4025826,15.96
2020-05-02,New Mexico,2138,88,0,2050,101.9726800976801,4.11599625818522,13675,2020-04-25,96157,802978,11.98
2020-05-02,New York,164204,14128,0,150076,844.6490573802114,8.6039316947212,195110,2020-04-25,1749571,9408510,18.6
2020-05-02,North Carolina,6491,253,0,6238,61.16718024105014,3.8977045139423816,85956,2020-04-25,591045,4402750,13.42
2020-05-02,North Dakota,704,12,0,692,92.42204843492975,1.7045454545454544,4044,2020-04-25,35827,412797,8.68
2020-05-02,Ohio,10275,595,0,9680,87.46392910952783,5.790754257907542,61487,2020-04-25,759336,5346565,14.2
2020-05-02,Oklahoma,2088,114,0,1974,52.79633459929908,5.459770114942529,93885,2020-04-25,154671,1568967,9.86
2020-05-02,Oregon,1362,60,0,1302,31.666391542608967,4.405286343612335,48120,2020-04-25,308989,1914153,16.14
2020-05-02,Pennsylvania,27224,1545,0,25679,212.3407873082233,5.675139582721128,58240,2020-04-25,1233299,5814461,21.21
2020-05-02,Rhode Island,4918,177,0,4741,465.6491440690804,3.59902399349329,9088,2020-04-25,97573,473597,20.6
2020-05-02,South Carolina,3684,168,0,3516,70.70881556975874,4.5602605863192185,47673,2020-04-25,260409,2087060,12.48
2020-05-02,South Dakota,1506,13,0,1493,166.77242208704723,0.8632138114209826,3929,2020-04-25,23791,417997,5.69
2020-05-02,Tennessee,7080,112,0,6968,102.64469567587471,1.5819209039548021,36323,2020-04-25,340249,3278927,10.38
2020-05-02,Texas,17091,526,0,16565,57.99004488960821,3.0776432040255104,243935,2020-04-25,1133324,12304547,9.21
2020-05-02,Utah,2707,22,0,2685,82.47717938405665,0.8127077946065755,8992,2020-04-25,92872,1474336,6.3
2020-05-02,Vermont,409,28,0,381,65.12106308145228,6.845965770171149,3875,2020-04-25,60535,303379,19.95
2020-05-02,Virginia,10130,348,0,9782,117.43280073172343,3.4353405725567625,59631,2020-04-25,376689,3739821,10.07
2020-05-02,Washington,7565,410,0,7155,97.02325223480524,5.419695968274951,102216,2020-04-25,604048,3351028,18.03
2020-05-02,West Virginia,577,29,0,548,32.45091588070211,5.025996533795494,13227,2020-04-25,110377,667871,16.53
2020-05-02,Wisconsin,4190,184,0,4006,71.60251206903918,4.391408114558472,37885,2020-04-25,314025,2853837,11.0
2020-05-02,Wyoming,262,2,0,260,46.20607556986023,0.7633587786259541,2854,2020-04-25,17521,270013,6.49
2020-05-09,Alabama,5543,210,0,5333,112.92379528258452,3.7885621504600397,26666,2020-05-02,216856,1929897,11.24
2020-05-09,Alaska,194,6,0,188,26.430445693608466,3.0927835051546393,7807,2020-05-02,50791,308137,16.48
2020-05-09,Arizona,6027,365,1,5661,81.6833796616923,6.056080968972955,31570,2020-05-02,228806,2885408,7.93
2020-05-09,Arkansas,2326,42,0,2284,76.53833497861139,1.8056749785038695,13152,2020-05-02,122522,1196468,10.24
2020-05-09,California,37948,1461,4,36483,95.01846635367762,3.85000527036998,212667,2020-05-02,2850204,17330010,16.45
2020-05-09,Colorado,10839,597,0,10242,185.42373403267112,5.507888181566565,22732,2020-05-02,261951,2666358,9.82
2020-05-09,Connecticut,18314,1633,0,16681,513.9935112318556,8.916675767172656,30046,2020-05-02,319529,1653302,19.33
2020-05-09,Delaware,3338,122,0,3216,339.6090121528749,3.654883163571001,5197,2020-05-02,50205,445741,11.26
2020-05-09,District of Columbia,3430,174,0,3256,475.9347677979483,5.072886297376093,5782,2020-05-02,65298,579419,11.27
2020-05-09,Florida,20014,945,0,19069,91.0016823534761,4.721694813630458,223082,2020-05-02,1035207,8590846,12.05
2020-05-09,Georgia,17728,744,0,16984,165.125138551243,4.196750902527076,242772,2020-05-02,812913,4388404,18.52
2020-05-09,Hawaii,271,10,0,261,19.18326030480856,3.6900369003690034,12329,2020-05-02,110922,621474,17.85
2020-05-09,Idaho,950,35,0,915,52.021728654663335,3.684210526315789,5795,2020-05-02,65478,733499,8.93
2020-05-09,Illinois,41817,1880,2,39935,330.3158842626603,4.495779228543415,72671,2020-05-02,755912,5914575,12.78
2020-05-09,Indiana,12797,857,0,11940,189.7158783458234,6.6968820817379076,29668,2020-05-02,285460,3041986,9.38
2020-05-09,Iowa,6577,138,0,6439,206.83365567558218,2.098221073437738,15820,2020-05-02,189643,1531621,12.38
2020-05-09,Kansas,4052,104,0,3948,139.22676232493575,2.566633761105627,12234,2020-05-02,117977,1364944,8.64
2020-05-09,Kentucky,3851,173,0,3678,85.58367354195512,4.4923396520384316,69372,2020-05-02,253186,1893451,13.37
2020-05-09,Louisiana,15534,1233,0,14301,334.41115306618906,7.937427578215528,40125,2020-05-02,325136,1891334,17.19
2020-05-09,Maine,677,33,0,644,50.305025301124246,4.874446085672083,5579,2020-05-02,87280,603932,14.45
2020-05-09,Maryland,17895,972,0,16923,294.17469982508976,5.4316848281642915,45664,2020-05-02,254713,2555073,9.97
2020-05-09,Massachusetts,42444,2833,1,39610,608.3765731158444,6.674677221751013,44915,2020-05-02,575569,3568892,16.13
2020-05-09,Michigan,23158,2306,0,20852,230.54255848680936,9.957682010536315,55166,2020-05-02,973278,4305711,22.6
2020-05-09,Minnesota,6680,331,0,6349,117.17920875967211,4.955089820359281,37669,2020-05-02,429187,2864234,14.98
2020-05-09,Mississippi,5397,269,0,5128,180.54635595431645,4.984250509542338,23618,2020-05-02,208270,1109819,18.77
2020-05-09,Missouri,5475,292,0,5183,88.74631844610464,5.333333333333334,31145,2020-05-02,266230,2794254,9.53
2020-05-09,Montana,247,5,0,242,22.728109242150982,2.0242914979757085,3762,2020-05-02,58905,455906,12.92
2020-05-09,Nebraska,4684,56,0,4628,239.88896684881976,1.1955593509820666,6362,2020-05-02,68089,965476,7.05
2020-05-09,Nevada,3139,176,0,2963,99.97897861551888,5.606881172347881,21635,2020-05-02,324444,1379654,23.52
2020-05-09,New Hampshire,1519,79,0,1440,110.77484047402005,5.200789993416722,10016,2020-05-02,116768,649845,17.97
2020-05-09,New Jersey,71647,4680,0,66967,801.7281798273834,6.532025067344062,69689,2020-05-02,715433,4025826,17.77
2020-05-09,New Mexico,2640,103,0,2537,125.91575091575092,3.901515151515152,8024,2020-05-02,101132,802978,12.59
2020-05-09,New York,168918,12484,0,156434,868.8974049021373,7.390568204691034,199419,2020-05-02,1846154,9408510,19.62
2020-05-09,North Carolina,7987,298,0,7689,75.26456148286358,3.7310629773381745,57354,2020-05-02,619809,4402750,14.08
2020-05-09,North Dakota,760,23,0,737,99.77380228770826,3.026315789473684,2753,2020-05-02,35921,412797,8.7
2020-05-09,Ohio,13422,736,0,12686,114.25215148497152,5.483534495604232,52253,2020-05-02,740738,5346565,13.85
2020-05-09,Oklahoma,2402,156,0,2246,60.73601326988333,6.49458784346378,39079,2020-05-02,178122,1568967,11.35
2020-05-09,Oregon,1798,67,0,1731,41.80335682350288,3.726362625139043,33936,2020-05-02,309543,1914153,16.17
2020-05-09,Pennsylvania,31336,2234,0,29102,244.4134187147548,7.129180495276997,50299,2020-05-02,1049464,5814461,18.05
2020-05-09,Rhode Island,6071,241,0,5830,574.8182093622178,3.9696919782572886,6245,2020-05-02,94083,473597,19.87
2020-05-09,South Carolina,3847,162,0,3685,73.8373543693979,4.211073563815961,33191,2020-05-02,268701,2087060,12.87
2020-05-09,South Dakota,1887,21,0,1866,208.96385157918866,1.1128775834658187,5269,2020-05-02,23388,417997,5.6
2020-05-09,Tennessee,7688,130,0,7558,111.45938140623232,1.6909469302809572,28377,2020-05-02,343212,3278927,10.47
2020-05-09,Texas,21303,540,0,20763,72.28143036003297,2.5348542458808616,141553,2020-05-02,1181609,12304547,9.6
2020-05-09,Utah,3396,44,0,3352,103.46970860297613,1.2956419316843346,7076,2020-05-02,91591,1474336,6.21
2020-05-09,Vermont,512,25,0,487,81.5207440041652,4.8828125,2913,2020-05-02,57040,303379,18.8
2020-05-09,Virginia,13066,479,0,12587,151.4686055637412,3.6660033675187513,52139,2020-05-02,392673,3739821,10.5
2020-05-09,Washington,9109,511,1,8597,116.8254863987893,5.609836425513229,110831,2020-05-02,739795,3351028,22.08
2020-05-09,West Virginia,746,23,0,723,41.955603547666854,3.0831099195710454,6045,2020-05-02,107405,667871,16.08
2020-05-09,Wisconsin,5749,214,0,5535,98.24411500833084,3.722386502000348,38710,2020-05-02,313248,2853837,10.98
2020-05-09,Wyoming,391,5,0,386,68.95639522066928,1.278772378516624,3297,2020-05-02,17928,270013,6.64
2020-05-16,Alabama,6131,275,0,5856,124.90272215001366,4.485402055129669,25150,2020-05-09,203677,1929897,10.55
2020-05-16,Alaska,194,4,0,190,26.430445693608466,2.0618556701030926,7741,2020-05-09,50049,308137,16.24
2020-05-16,Arizona,7639,314,0,7325,103.53066819904886,4.110485665663044,31957,2020-05-09,230566,2885408,7.99
2020-05-16,Arkansas,2252,56,0,2196,74.10332346166501,2.4866785079928952,11427,2020-05-09,122408,1196468,10.23
2020-05-16,California,40777,1747,0,39030,102.102034428795,4.284277901758344,244431,2020-05-09,3565153,17330010,20.57
2020-05-16,Colorado,10794,595,0,10199,184.65391504277628,5.512321660181582,18054,2020-05-09,246507,2666358,9.25
2020-05-16,Connecticut,18389,1706,0,16683,516.0984316939278,9.277285333623361,25960,2020-05-09,297088,1653302,17.97
2020-05-16,Delaware,4209,164,0,4045,428.22478494651,3.8964124495129484,5554,2020-05-09,51010,445741,11.44
2020-05-16,District of Columbia,3612,201,0,3411,501.1884493545742,5.564784053156146,5196,2020-05-09,68844,579419,11.88
2020-05-16,Florida,24797,1019,0,23778,112.74951120811167,4.10936806871799,225404,2020-05-09,2151108,8590846,25.04
2020-05-16,Georgia,19484,854,0,18630,181.48117100250556,4.383083555738041,177731,2020-05-09,790178,4388404,18.01
2020-05-16,Hawaii,368,7,0,361,26.049593329038927,1.9021739130434785,10964,2020-05-09,145711,621474,23.45
2020-05-16,Idaho,1469,38,0,1431,80.4420204144215,2.5867937372362153,5800,2020-05-09,60121,733499,8.2
2020-05-16,Illinois,50640,2249,0,48391,400.00947889760425,4.441153238546604,72780,2020-05-09,733542,5914575,12.4
2020-05-16,Indiana,14483,884,0,13599,214.7108748990045,6.103707795346268,29436,2020-05-09,270385,3041986,8.89
2020-05-16,Iowa,7751,208,0,7543,243.75363617780712,2.6835247064894854,12056,2020-05-09,184641,1531621,12.06
2020-05-16,Kansas,3887,91,0,3796,133.5573606014376,2.341137123745819,11238,2020-05-09,108565,1364944,7.95
2020-05-16,Kentucky,3837,161,0,3676,85.2725409972687,4.195986447745635,47321,2020-05-09,246575,1893451,13.02
2020-05-16,Louisiana,18583,1246,0,17337,400.0490831356374,6.705053005435076,28545,2020-05-09,326504,1891334,17.26
2020-05-16,Maine,971,37,0,934,72.15092993706298,3.810504634397528,4726,2020-05-09,92207,603932,15.27
2020-05-16,Maryland,20073,985,0,19088,329.9786951432817,4.907089124694864,35346,2020-05-09,253518,2555073,9.92
2020-05-16,Massachusetts,42489,2872,0,39617,609.0215864461198,6.759396549695215,38684,2020-05-09,589545,3568892,16.52
2020-05-16,Michigan,27380,2575,0,24805,272.5734196117471,9.404674945215486,56715,2020-05-09,994188,4305711,23.09
2020-05-16,Minnesota,8289,378,0,7911,145.4039612887608,4.5602605863192185,28893,2020-05-09,427690,2864234,14.93
2020-05-16,Mississippi,5726,241,0,5485,191.5524243458247,4.208871812783793,24242,2020-05-09,189886,1109819,17.11
2020-05-16,Missouri,5484,302,0,5182,88.89220280519413,5.5069292487235595,28244,2020-05-09,261840,2794254,9.37
2020-05-16,Montana,221,11,0,210,20.335676690345615,4.97737556561086,3660,2020-05-09,53786,455906,11.8
2020-05-16,Nebraska,5536,67,0,5469,283.52376611337877,1.2102601156069364,5839,2020-05-09,62962,963512,6.53
2020-05-16,Nevada,3674,171,0,3503,117.01904027824669,4.654327708219923,17837,2020-05-09,369041,1379654,26.75
2020-05-16,New Hampshire,2037,92,0,1945,148.55059252506837,4.516445753559156,8794,2020-05-09,114450,649845,17.61
2020-05-16,New Jersey,73442,5581,0,67861,821.8141859796319,7.599193921734157,42365,2020-05-09,601770,4025826,14.95
2020-05-16,New Mexico,3207,156,0,3051,152.95902014652015,4.864359214218896,7356,2020-05-09,103949,802978,12.95
2020-05-16,New York,179314,15565,0,163749,922.3733957459942,8.680303824575883,229524,2020-05-09,2142949,9408510,22.78
2020-05-16,North Carolina,10143,378,0,9765,95.58137562547707,3.7267080745341614,46913,2020-05-09,605709,4402750,13.76
2020-05-16,North Dakota,1088,19,0,1069,142.83407485398234,1.7463235294117647,2619,2020-05-09,32399,412797,7.85
2020-05-16,Ohio,14052,874,0,13178,119.61490334278199,6.219755194990037,46855,2020-05-09,696376,5346565,13.02
2020-05-16,Oklahoma,2835,132,0,2703,71.68467844301384,4.656084656084656,33440,2020-05-09,135229,1568967,8.62
2020-05-16,Oregon,1814,70,0,1744,42.17535554940724,3.8588754134509373,23539,2020-05-09,290151,1914153,15.16
2020-05-16,Pennsylvania,33849,2246,0,31603,264.0142267703515,6.635351118201424,41673,2020-05-09,1008886,5814461,17.35
2020-05-16,Rhode Island,6363,248,0,6115,602.4655355249205,3.8975326104038976,3883,2020-05-09,89247,473597,18.84
2020-05-16,South Carolina,4814,218,0,4596,92.39745878198116,4.528458662235148,29899,2020-05-09,256676,2087060,12.3
2020-05-16,South Dakota,2072,23,0,2049,229.4505036947954,1.1100386100386102,3891,2020-05-09,25186,417997,6.03
2020-05-16,Tennessee,9575,165,0,9410,138.81680241475993,1.723237597911227,27990,2020-05-09,332745,3278927,10.15
2020-05-16,Texas,26149,778,0,25371,88.72398828730707,2.9752571800068837,134065,2020-05-09,1300576,12304547,10.57
2020-05-16,Utah,3672,34,0,3638,111.87890753537349,0.9259259259259258,6228,2020-05-09,86298,1474336,5.85
2020-05-16,Vermont,422,28,0,394,67.19092572218304,6.6350710900473935,2199,2020-05-09,55103,303379,18.16
2020-05-16,Virginia,16617,524,0,16093,192.63384499102153,3.1533971234278146,44699,2020-05-09,403557,3739821,10.79
2020-05-16,Washington,9179,488,0,8691,117.7232560823896,5.31648327704543,140119,2020-05-09,1045456,3351028,31.2
2020-05-16,West Virginia,724,41,0,683,40.71830692829866,5.662983425414365,5026,2020-05-09,98794,667871,14.79
2020-05-16,Wisconsin,6438,239,0,6199,110.01837057290554,3.7123330226778504,31287,2020-05-09,308397,2853837,10.81
2020-05-16,Wyoming,350,2,0,348,61.725673471187335,0.5714285714285714,2303,2020-05-09,17335,270013,6.42
2020-05-23,Alabama,7986,274,0,7712,162.69338429130795,3.431004257450539,27919,2020-05-16,190205,1929897,9.86
2020-05-23,Alaska,213,6,0,207,29.018994498652592,2.8169014084507045,8152,2020-05-16,48000,308137,15.58
2020-05-23,Arizona,8414,487,1,7926,114.03417230354721,5.787972426907535,26868,2020-05-16,217968,2885408,7.55
2020-05-23,Arkansas,3523,59,0,3464,115.9262915432708,1.6747090547828556,10825,2020-05-16,120043,1196468,10.03
2020-05-23,California,51762,1991,4,49767,129.6075117370892,3.846451064487462,203262,2020-05-16,2155310,17330010,12.44
2020-05-23,Colorado,13170,732,0,12438,225.30035770922396,5.5580865603644645,15719,2020-05-16,265499,2666358,9.96
2020-05-23,Connecticut,21633,1969,0,19664,607.143258080088,9.101835159247445,16603,2020-05-16,272695,1653302,16.49
2020-05-23,Delaware,4320,158,0,4162,439.51795461366675,3.657407407407407,4651,2020-05-16,50780,445741,11.39
2020-05-23,District of Columbia,4354,226,0,4128,604.1457664700487,5.190629306384934,5135,2020-05-16,70103,579419,12.1
2020-05-23,Florida,25330,1214,0,24116,115.17300959396171,4.79273588630083,175411,2020-05-16,529384,8590846,6.16
2020-05-23,Georgia,22758,968,0,21790,211.9764160169894,4.253449336497056,165499,2020-05-16,731762,4388404,16.67
2020-05-23,Hawaii,275,10,0,265,19.466408058385067,3.6363636363636362,9140,2020-05-16,128086,621474,20.61
2020-05-23,Idaho,1126,41,0,1085,61.65943838436938,3.641207815275311,4727,2020-05-16,56692,733499,7.73
2020-05-23,Illinois,57156,2541,2,54613,451.4798928884571,4.445727482678984,58263,2020-05-16,762367,5914575,12.89
2020-05-23,Indiana,16418,1080,0,15338,243.39730332747743,6.578145937385796,25523,2020-05-16,253536,3041986,8.33
2020-05-23,Iowa,9147,238,0,8909,287.6550780697203,2.6019459932218214,13723,2020-05-16,178559,1531621,11.66
2020-05-23,Kansas,5059,114,0,4945,173.82729284349702,2.2534097647756473,11232,2020-05-16,104553,1364944,7.66
2020-05-23,Kentucky,4734,230,0,4504,105.20724761039095,4.858470637938319,54023,2020-05-16,245804,1893451,12.98
2020-05-23,Louisiana,18342,1422,0,16920,394.86090958800304,7.75269872423945,23961,2020-05-16,328409,1891334,17.36
2020-05-23,Maine,1042,40,0,1002,77.4266416008441,3.8387715930902107,16667,2020-05-16,138219,603932,22.89
2020-05-23,Maryland,25422,1258,0,24164,417.91054590407555,4.948469829281724,34048,2020-05-16,255313,2555073,9.99
2020-05-23,Massachusetts,49173,3432,1,45740,704.827566436373,6.979439936550547,38332,2020-05-16,594515,3568892,16.66
2020-05-23,Michigan,26985,2648,0,24337,268.6411149825784,9.812858995738374,64574,2020-05-16,985294,4305711,22.88
2020-05-23,Minnesota,11556,483,0,11073,202.71301443514534,4.179646936656282,27211,2020-05-16,416668,2864234,14.55
2020-05-23,Mississippi,7279,375,0,6904,243.5050815251935,5.151806566836104,23856,2020-05-16,184150,1109819,16.59
2020-05-23,Missouri,6482,380,0,6102,105.06915729089503,5.862388151804999,27436,2020-05-16,255374,2794254,9.14
2020-05-23,Montana,258,5,0,253,23.740292244837867,1.937984496124031,3821,2020-05-16,49917,455906,10.95
2020-05-23,Nebraska,6427,80,0,6347,329.155932949907,1.2447487163528863,5812,2020-05-16,61604,963512,6.39
2020-05-23,Nevada,3852,216,0,3636,122.68844397164024,5.607476635514018,15607,2020-05-16,343030,1379654,24.86
2020-05-23,New Hampshire,2052,116,0,1936,149.64448495897904,5.653021442495127,7266,2020-05-16,109184,649845,16.8
2020-05-23,New Jersey,79698,5501,0,74197,891.8186731598364,6.902306205927376,34410,2020-05-16,586532,4025826,14.57
2020-05-23,New Mexico,3418,146,0,3272,163.02274114774116,4.271503803393798,7058,2020-05-16,108714,802978,13.54
2020-05-23,New York,180612,13466,0,167146,929.0501787505465,7.455761521936527,189698,2020-05-16,2008463,9408510,21.35
2020-05-23,North Carolina,12721,400,0,12321,119.87485747132936,3.144406886251081,44202,2020-05-16,564068,4402750,12.81
2020-05-23,North Dakota,1277,33,0,1244,167.6462441071098,2.5841816758026623,2978,2020-05-16,31100,412797,7.53
2020-05-23,Ohio,17356,1082,0,16274,147.7395575304102,6.234155335330721,42575,2020-05-16,625781,5346565,11.7
2020-05-23,Oklahoma,3125,179,0,2946,79.0175026929165,5.728,43714,2020-05-16,139196,1568967,8.87
2020-05-23,Oregon,2074,77,0,1997,48.22033484535316,3.7126325940212155,28452,2020-05-16,293081,1914153,15.31
2020-05-23,Pennsylvania,37160,2866,0,34294,289.839246854745,7.71259418729817,55374,2020-05-16,907252,5814461,15.6
2020-05-23,Rhode Island,7589,349,0,7240,718.5464323587335,4.598761365133746,2937,2020-05-16,87966,473597,18.57
2020-05-23,South Carolina,5081,207,0,4874,97.52212049672751,4.0740011808699075,25380,2020-05-16,241793,2087060,11.59
2020-05-23,South Dakota,2392,27,0,2365,264.8868749217908,1.12876254180602,3471,2020-05-16,22454,417997,5.37
2020-05-23,Tennessee,10210,164,0,10046,148.0229297811696,1.606268364348678,25439,2020-05-16,327768,3278927,10.0
